Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate,Day of the Week,Hour
2023-01-29 16:27:00,General,Instagram,Community Engagement ,6662,0,Photo,0.0,Sunday,16
2023-01-29 16:27:00,General,Twitter,Community Engagement ,11465,124,Photo,0.010815525512429132,Sunday,16
2023-01-29 16:14:00,General,Facebook,N/A ,23227,5420,Photo,0.23334911955913376,Sunday,16
2023-01-29 16:14:00,DOTA2,Twitter,N/A ,5128,536,Photo,0.10452418096723869,Sunday,16
2023-01-29 15:50:00,DOTA2,Twitter,N/A ,1156,139,Video,0.12024221453287197,Sunday,15
2023-01-29 15:50:00,General,Facebook,N/A ,19306,3590,Video,0.1859525536102766,Sunday,15
2023-01-29 15:45:00,General,Facebook,N/A ,34869,6689,Text,0.19183228655826093,Sunday,15
2023-01-29 15:45:00,DOTA2,Twitter,N/A ,1588,43,Text,0.02707808564231738,Sunday,15
2023-01-29 15:41:00,General,Twitter,Community Engagement ,11310,248,Video,0.021927497789566756,Sunday,15
2023-01-29 15:37:00,General,Facebook,N/A ,30994,4303,Text,0.1388333225785636,Sunday,15
2023-01-29 15:36:00,DOTA2,Twitter,N/A ,1324,46,Text,0.03474320241691843,Sunday,15
2023-01-29 15:23:00,General,Facebook,N/A ,17476,2103,Video,0.12033646143282216,Sunday,15
2023-01-29 15:21:00,DOTA2,Twitter,N/A ,1283,87,Video,0.06780982073265783,Sunday,15
2023-01-29 15:17:00,DOTA2,Twitter,N/A ,566,16,Photo,0.028268551236749116,Sunday,15
2023-01-29 15:15:00,General,Facebook,N/A ,41089,6779,Photo,0.16498332887147413,Sunday,15
2023-01-29 15:15:00,DOTA2,Twitter,N/A ,1654,92,Photo,0.05562273276904474,Sunday,15
2023-01-29 15:14:00,General,Twitter,Community Engagement ,11818,319,Video,0.026992722964968692,Sunday,15
2023-01-29 15:12:00,DOTA2,Twitter,N/A ,1813,131,Video,0.07225592939878654,Sunday,15
2023-01-29 14:55:00,General,Instagram,Community Engagement ,6868,0,Photo,0.0,Sunday,14
2023-01-29 14:55:00,General,Twitter,Community Engagement ,9414,54,Photo,0.0057361376673040155,Sunday,14
2023-01-29 14:33:00,General,Instagram,Community Engagement ,7525,0,Photo,0.0,Sunday,14
2023-01-29 13:52:00,General,Twitter,Community Engagement ,116,6,Text,0.05172413793103448,Sunday,13
2023-01-29 12:23:00,General,Twitter,Community Engagement ,375,10,Video,0.02666666666666667,Sunday,12
2023-01-29 09:04:00,DOTA2,Twitter,N/A ,251,4,Text,0.01593625498007968,Sunday,9
2023-01-29 08:06:00,DOTA2,Twitter,N/A ,2528,82,Photo,0.03243670886075949,Sunday,8
2023-01-29 08:06:00,DOTA2,Twitter,N/A ,6189,465,Photo,0.07513330101793504,Sunday,8
2023-01-29 08:05:00,General,Facebook,N/A ,5,0,Photo,0.0,Sunday,8
2023-01-29 08:05:00,General,Facebook,N/A ,67834,18699,Photo,0.2756582244891942,Sunday,8
2023-01-28 17:15:00,DOTA2,Twitter,N/A ,1569,117,Text,0.0745697896749522,Saturday,17
2023-01-28 16:26:00,General,Twitter,Community Engagement ,11723,270,Video,0.02303164718928602,Saturday,16
2023-01-28 16:21:00,General,Twitter,Community Engagement ,11278,65,Photo,0.005763433232842703,Saturday,16
2023-01-28 16:21:00,General,Instagram,Community Engagement ,5736,0,Photo,0.0,Saturday,16
2023-01-28 16:04:00,General,Twitter,Community Engagement ,1384,87,Video,0.06286127167630058,Saturday,16
2023-01-28 15:58:00,General,Twitter,Community Engagement ,12469,236,Video,0.018926938808244448,Saturday,15
2023-01-28 15:00:00,General,Twitter,Community Engagement ,9639,37,Photo,0.0038385724660234466,Saturday,15
2023-01-28 15:00:00,General,Instagram,Community Engagement ,5991,0,Photo,0.0,Saturday,15
2023-01-28 14:43:00,General,Instagram,Community Engagement ,6547,0,Photo,0.0,Saturday,14
2023-01-28 12:53:00,General,Twitter,Community Engagement ,2949,31,Text,0.010512037978975925,Saturday,12
2023-01-27 15:41:00,General,Twitter,Community Engagement ,281,9,Video,0.03202846975088968,Friday,15
2023-01-27 15:18:00,General,Twitter,Community Engagement ,22198,1000,Photo,0.045049103522839896,Friday,15
2023-01-27 14:56:00,General,Facebook,N/A ,34266,9458,Photo,0.2760170431331349,Friday,14
2023-01-27 14:56:00,General,Instagram,Community Engagement ,3971,0,Photo,0.0,Friday,14
2023-01-27 14:56:00,DOTA2,Twitter,N/A ,1684,82,Photo,0.048693586698337295,Friday,14
2023-01-27 14:56:00,General,Twitter,Community Engagement ,19281,576,Photo,0.02987396919246927,Friday,14
2023-01-27 14:47:00,DOTA2,Twitter,N/A ,1019,12,Text,0.011776251226692836,Friday,14
2023-01-27 14:47:00,General,Twitter,Community Engagement ,15980,169,Text,0.010575719649561952,Friday,14
2023-01-27 14:43:00,DOTA2,Twitter,N/A ,1425,34,Video,0.023859649122807018,Friday,14
2023-01-27 14:40:00,General,Twitter,Community Engagement ,33040,335,Photo,0.010139225181598063,Friday,14
2023-01-27 14:24:00,General,Facebook,N/A ,17050,1639,Video,0.09612903225806452,Friday,14
2023-01-27 14:23:00,DOTA2,Twitter,N/A ,906,47,Video,0.05187637969094923,Friday,14
2023-01-27 14:19:00,General,Twitter,Community Engagement ,167,5,Text,0.029940119760479042,Friday,14
2023-01-27 14:15:00,CSGO,Twitter,Community Engagement ,971,70,Text,0.07209062821833162,Friday,14
2023-01-27 14:11:00,DOTA2,Twitter,N/A ,1785,85,Text,0.047619047619047616,Friday,14
2023-01-27 14:03:00,General,Instagram,Community Engagement ,3924,0,Photo,0.0,Friday,14
2023-01-27 14:03:00,General,Twitter,Community Engagement ,25751,353,Photo,0.013708205506582269,Friday,14
2023-01-27 14:03:00,DOTA2,Twitter,N/A ,910,26,Photo,0.02857142857142857,Friday,14
2023-01-27 14:03:00,General,Facebook,N/A ,21249,898,Photo,0.04226081227351875,Friday,14
2023-01-27 13:58:00,General,Twitter,Community Engagement ,13410,385,Video,0.02870991797166294,Friday,13
2023-01-27 13:51:00,General,Instagram,Community Engagement ,4066,0,Video,0.0,Friday,13
2023-01-27 13:40:00,General,Twitter,Community Engagement ,745,19,Video,0.025503355704697986,Friday,13
2023-01-27 12:33:00,General,Twitter,Community Engagement ,63,4,Text,0.06349206349206349,Friday,12
2023-01-27 12:05:00,General,Twitter,Community Engagement ,28493,629,Photo,0.022075597515179166,Friday,12
2023-01-27 12:01:00,DOTA2,Twitter,N/A ,654,25,Photo,0.0382262996941896,Friday,12
2023-01-27 12:00:00,DOTA2,Twitter,N/A ,1731,91,Photo,0.05257076834199884,Friday,12
2023-01-27 12:00:00,General,Facebook,Community Engagement ,9158,526,Photo,0.05743612142389168,Friday,12
2023-01-27 11:51:00,General,Twitter,Community Engagement ,60,3,Text,0.05,Friday,11
2023-01-27 11:31:00,General,Twitter,Community Engagement ,72,10,Text,0.1388888888888889,Friday,11
2023-01-27 11:23:00,General,Twitter,Community Engagement ,12446,207,Photo,0.016631849590229793,Friday,11
2023-01-27 10:16:00,General,Twitter,Community Engagement ,2204,66,Video,0.029945553539019964,Friday,10
2023-01-27 10:00:00,General,Twitter,Community Engagement ,8205,329,Video,0.0400975015234613,Friday,10
2023-01-27 09:44:00,General,Instagram,Community Engagement ,4098,0,Photo,0.0,Friday,9
2023-01-27 09:43:00,CSGO,Twitter,Community Engagement ,1520,47,Photo,0.030921052631578946,Friday,9
2023-01-27 08:58:00,CSGO,Twitter,Community Engagement ,2284,269,Video,0.11777583187390543,Friday,8
2023-01-27 08:38:00,DOTA2,Twitter,Community Engagement ,2833,149,Text,0.05259442287327921,Friday,8
2023-01-27 08:37:00,DOTA2,Twitter,Community Engagement ,776,43,Text,0.055412371134020616,Friday,8
2023-01-27 08:19:00,General,Instagram,Community Engagement ,4217,0,Photo,0.0,Friday,8
2023-01-27 08:17:00,CSGO,Twitter,Community Engagement ,1929,27,Photo,0.013996889580093312,Friday,8
2023-01-27 07:54:00,CSGO,Twitter,Community Engagement ,1058,17,Text,0.01606805293005671,Friday,7
2023-01-27 07:41:00,CSGO,Twitter,Community Engagement ,5421,560,Video,0.10330197380557093,Friday,7
2023-01-27 07:17:00,CSGO,Twitter,Community Engagement ,7122,88,Text,0.012356079752878404,Friday,7
2023-01-27 07:16:00,CSGO,Twitter,Community Engagement ,500,20,Text,0.04,Friday,7
2023-01-27 06:56:00,General,Instagram,Community Engagement ,4341,0,Photo,0.0,Friday,6
2023-01-27 06:55:00,CSGO,Twitter,Community Engagement ,847,16,Photo,0.018890200708382526,Friday,6
2023-01-27 06:02:00,CSGO,Twitter,Community Engagement ,3126,61,Photo,0.019513755598208574,Friday,6
2023-01-27 06:02:00,General,Instagram,Community Engagement ,4780,0,Photo,0.0,Friday,6
2023-01-27 05:49:00,DOTA2,Twitter,Community Engagement ,364,13,Text,0.03571428571428571,Friday,5
2023-01-27 05:36:00,CSGO,Twitter,Community Engagement ,4590,101,Photo,0.022004357298474945,Friday,5
2023-01-27 05:00:00,CSGO,Twitter,Community Engagement ,22372,2177,Video,0.09730913642052566,Friday,5
2023-01-26 21:19:00,General,Twitter,Community Engagement ,97,21,Text,0.21649484536082475,Thursday,21
2023-01-26 18:03:00,DOTA2,Twitter,Community Engagement ,2229,118,Text,0.05293853746074473,Thursday,18
2023-01-26 17:41:00,General,Twitter,Community Engagement ,974,47,Photo,0.048254620123203286,Thursday,17
2023-01-26 17:26:00,General,Instagram,Community Engagement ,4666,0,Video,0.0,Thursday,17
2023-01-26 17:14:00,General,Instagram,Community Engagement ,4876,0,Photo,0.0,Thursday,17
2023-01-26 16:42:00,General,Instagram,Community Engagement ,4931,0,Video,0.0,Thursday,16
2023-01-26 16:27:00,General,Twitter,Community Engagement ,44737,409,Photo,0.009142320674162327,Thursday,16
2023-01-26 16:24:00,General,Instagram,N/A ,5018,0,Photo,0.0,Thursday,16
2023-01-26 16:16:00,General,Twitter,Community Engagement ,2164,142,Text,0.06561922365988909,Thursday,16
2023-01-26 16:15:00,General,Twitter,Community Engagement ,7220,2501,Video,0.346398891966759,Thursday,16
2023-01-26 16:12:00,General,Twitter,Community Engagement ,14904,547,Video,0.036701556629092864,Thursday,16
2023-01-26 16:11:00,General,Twitter,Community Engagement ,1208,25,Text,0.020695364238410598,Thursday,16
2023-01-26 16:07:00,General,Twitter,Community Engagement ,2725,77,Text,0.028256880733944955,Thursday,16
2023-01-26 16:05:00,General,Twitter,Community Engagement ,28868,1864,Photo,0.06456976583067757,Thursday,16
2023-01-26 16:04:00,DOTA2,Twitter,Community Engagement ,1722,62,Photo,0.036004645760743324,Thursday,16
2023-01-26 16:04:00,General,Facebook,Community Engagement ,51547,3675,Photo,0.071294158728927,Thursday,16
2023-01-26 16:03:00,General,Twitter,Community Engagement ,29730,595,Photo,0.02001345442314161,Thursday,16
2023-01-26 16:02:00,DOTA2,Twitter,Community Engagement ,1115,37,Video,0.033183856502242155,Thursday,16
2023-01-26 16:00:00,General,Twitter,Community Engagement ,13259,133,Text,0.01003092239233728,Thursday,16
2023-01-26 16:00:00,General,Instagram,Community Engagement ,5071,0,Video,0.0,Thursday,16
2023-01-26 15:45:00,General,Instagram,Community Engagement ,5182,0,Photo,0.0,Thursday,15
2023-01-26 15:41:00,DOTA2,Twitter,Community Engagement ,1535,68,Photo,0.04429967426710098,Thursday,15
2023-01-26 15:36:00,General,Instagram,Community Engagement ,4898,0,Video,0.0,Thursday,15
2023-01-26 15:35:00,General,Twitter,Community Engagement ,11285,375,Video,0.03322995126273815,Thursday,15
2023-01-26 15:29:00,General,Twitter,Community Engagement ,10588,347,Video,0.032772950510011334,Thursday,15
2023-01-26 15:27:00,DOTA2,Twitter,Community Engagement ,894,40,Photo,0.0447427293064877,Thursday,15
2023-01-26 15:27:00,General,Instagram,Community Engagement ,5438,0,Video,0.0,Thursday,15
2023-01-26 15:24:00,DOTA2,Twitter,Community Engagement ,1365,45,Text,0.03296703296703297,Thursday,15
2023-01-26 15:14:00,General,Facebook,Community Engagement ,28552,2655,Photo,0.09298823199775848,Thursday,15
2023-01-26 15:14:00,DOTA2,Twitter,Community Engagement ,1361,43,Photo,0.03159441587068332,Thursday,15
2023-01-26 15:14:00,DOTA2,Twitter,Community Engagement ,581,16,Text,0.027538726333907058,Thursday,15
2023-01-26 15:13:00,General,Twitter,Community Engagement ,30335,361,Photo,0.01190044503049283,Thursday,15
2023-01-26 15:13:00,General,Instagram,Community Engagement ,5637,0,Photo,0.0,Thursday,15
2023-01-26 15:10:00,DOTA2,Twitter,Community Engagement ,402,18,Text,0.04477611940298507,Thursday,15
2023-01-26 15:07:00,General,TikTok,Community Engagement ,784,35,Video,0.044642857142857144,Thursday,15
2023-01-26 15:06:00,DOTA2,Twitter,Community Engagement ,1640,128,Text,0.07804878048780488,Thursday,15
2023-01-26 14:58:00,DOTA2,Twitter,Community Engagement ,700,9,Text,0.012857142857142857,Thursday,14
2023-01-26 14:57:00,DOTA2,Twitter,Community Engagement ,613,5,Text,0.008156606851549755,Thursday,14
2023-01-26 14:57:00,General,Twitter,Community Engagement ,1175,22,Text,0.01872340425531915,Thursday,14
2023-01-26 14:49:00,General,Instagram,Community Engagement ,5729,0,Photo,0.0,Thursday,14
2023-01-26 14:49:00,General,Instagram,Community Engagement ,5853,0,Photo,0.0,Thursday,14
2023-01-26 14:49:00,General,Instagram,Community Engagement ,5967,0,Photo,0.0,Thursday,14
2023-01-26 14:49:00,General,Instagram,Community Engagement ,6148,0,Photo,0.0,Thursday,14
2023-01-26 14:48:00,General,Instagram,Community Engagement ,6456,0,Photo,0.0,Thursday,14
2023-01-26 14:46:00,General,Instagram,Community Engagement ,71742,5472,Photo,0.07627331270385548,Thursday,14
2023-01-26 14:46:00,General,Twitter,Community Engagement ,49014,1816,Photo,0.037050638593055046,Thursday,14
2023-01-26 14:44:00,DOTA2,Twitter,Community Engagement ,30805,1366,Photo,0.04434345073851648,Thursday,14
2023-01-26 14:44:00,General,Facebook,Community Engagement ,65929,21058,Photo,0.3194042075566139,Thursday,14
2023-01-26 14:33:00,General,Facebook,Community Engagement ,24656,4494,Photo,0.1822680077871512,Thursday,14
2023-01-26 14:33:00,DOTA2,Twitter,Community Engagement ,1468,80,Photo,0.05449591280653951,Thursday,14
2023-01-26 14:09:00,General,Instagram,Community Engagement ,7305,0,Photo,0.0,Thursday,14
2023-01-26 13:59:00,General,Twitter,Community Engagement ,12001,233,Photo,0.01941504874593784,Thursday,13
2023-01-26 13:39:00,DOTA2,Twitter,Community Engagement ,2328,155,Photo,0.0665807560137457,Thursday,13
2023-01-26 13:39:00,General,Facebook,Community Engagement ,50696,8065,Photo,0.1590855294303298,Thursday,13
2023-01-26 13:26:00,General,Twitter,Community Engagement ,1109,44,Photo,0.03967538322813345,Thursday,13
2023-01-26 13:13:00,DOTA2,Twitter,Community Engagement ,1640,68,Video,0.041463414634146344,Thursday,13
2023-01-26 13:12:00,DOTA2,Twitter,Community Engagement ,677,21,Photo,0.0310192023633678,Thursday,13
2023-01-26 13:05:00,General,Twitter,Community Engagement ,33588,1788,Photo,0.05323329760628796,Thursday,13
2023-01-26 12:45:00,DOTA2,Twitter,Community Engagement ,1236,64,Photo,0.05177993527508091,Thursday,12
2023-01-26 12:45:00,General,Facebook,Community Engagement ,32172,4627,Photo,0.1438207136640557,Thursday,12
2023-01-26 12:21:00,General,Twitter,Community Engagement ,3372,76,Video,0.022538552787663108,Thursday,12
2023-01-26 12:00:00,General,Twitter,Community Engagement ,9785,101,Text,0.01032192130812468,Thursday,12
2023-01-26 11:24:00,DOTA2,Twitter,Community Engagement ,3883,322,Photo,0.08292557301055885,Thursday,11
2023-01-26 11:24:00,General,Facebook,Community Engagement ,45688,8680,Photo,0.18998424093853966,Thursday,11
2023-01-26 11:23:00,General,TikTok,Community Engagement ,768,85,Video,0.11067708333333333,Thursday,11
2023-01-26 11:00:00,General,Twitter,Community Engagement ,14156,521,Photo,0.03680418197230856,Thursday,11
2023-01-26 11:00:00,General,Twitter,Community Engagement ,621,30,Video,0.04830917874396135,Thursday,11
2023-01-26 10:02:00,DOTA2,Twitter,Community Engagement ,679,16,Photo,0.023564064801178203,Thursday,10
2023-01-26 10:00:00,DOTA2,Twitter,Community Engagement ,1562,68,Photo,0.04353393085787452,Thursday,10
2023-01-26 10:00:00,General,Facebook,Community Engagement ,10429,823,Photo,0.07891456515485665,Thursday,10
2023-01-26 09:16:00,DOTA2,Twitter,Community Engagement ,177,2,Text,0.011299435028248588,Thursday,9
2023-01-26 09:12:00,DOTA2,Twitter,Community Engagement ,315,16,Text,0.050793650793650794,Thursday,9
2023-01-26 09:08:00,General,Twitter,Community Engagement ,6673,668,Video,0.10010490034467256,Thursday,9
2023-01-26 09:00:00,General,Instagram,Community Engagement ,29416,748,Carousel,0.025428338319282023,Thursday,9
2023-01-26 09:00:00,General,Twitter,Community Engagement ,214636,8985,Photo,0.041861570286438436,Thursday,9
2023-01-26 09:00:00,General,Facebook,Community Engagement ,36503,2115,Photo,0.05794044325123963,Thursday,9
2023-01-26 08:10:00,DOTA2,Twitter,Community Engagement ,1266,81,Photo,0.06398104265402843,Thursday,8
2023-01-26 08:10:00,General,Facebook,Community Engagement ,7737,1594,Photo,0.20602300633320408,Thursday,8
2023-01-26 08:10:00,DOTA2,Twitter,Community Engagement ,4230,397,Photo,0.09385342789598108,Thursday,8
2023-01-25 23:39:00,General,Twitter,Community Engagement ,1935,121,Video,0.06253229974160207,Wednesday,23
2023-01-25 16:17:00,General,Twitter,Community Engagement ,921,45,Video,0.048859934853420196,Wednesday,16
2023-01-25 16:01:00,General,Twitter,Community Engagement ,666,35,Video,0.052552552552552555,Wednesday,16
2023-01-25 16:01:00,General,Twitter,Community Engagement ,17221,541,Photo,0.03141513268683584,Wednesday,16
2023-01-25 15:58:00,General,Twitter,Community Engagement ,744,23,Video,0.030913978494623656,Wednesday,15
2023-01-25 15:57:00,General,Twitter,Community Engagement ,1140,57,Video,0.05,Wednesday,15
2023-01-25 15:55:00,General,Twitter,Community Engagement ,750,43,Video,0.05733333333333333,Wednesday,15
2023-01-25 15:01:00,General,Twitter,Community Engagement ,8540,31,Link,0.003629976580796253,Wednesday,15
2023-01-25 15:00:00,General,Twitter,Community Engagement ,14488,900,Video,0.06212037548315848,Wednesday,15
2023-01-25 14:58:00,General,Twitter,Community Engagement ,6680,727,Video,0.10883233532934132,Wednesday,14
2023-01-25 14:00:00,DOTA2,Twitter,Community Engagement ,18726,1649,Photo,0.08805938267649258,Wednesday,14
2023-01-25 14:00:00,General,Facebook,Community Engagement ,80460,34672,Photo,0.43092219736515036,Wednesday,14
2023-01-25 13:22:00,General,Twitter,Community Engagement ,3987,251,Photo,0.06295460245798846,Wednesday,13
2023-01-25 13:00:00,General,Twitter,Community Engagement ,8431,34,Link,0.0040327363302099396,Wednesday,13
2023-01-25 13:00:00,General,Twitter,Community Engagement ,14133,374,Photo,0.02646288827566688,Wednesday,13
2023-01-25 12:42:00,General,Instagram,Community Engagement ,1500,52,Video,0.034666666666666665,Wednesday,12
2023-01-25 12:41:00,General,YouTube,Community Engagement ,2213,38,Video,0.01717126073203796,Wednesday,12
2023-01-25 12:39:00,General,TikTok,Community Engagement ,1592,91,Video,0.0571608040201005,Wednesday,12
2023-01-25 12:06:00,General,Twitter,Community Engagement ,127,7,Text,0.05511811023622047,Wednesday,12
2023-01-25 11:39:00,General,Twitter,Community Engagement ,1088,27,Photo,0.024816176470588234,Wednesday,11
2023-01-25 11:26:00,General,TikTok,Community Engagement ,649,47,Video,0.0724191063174114,Wednesday,11
2023-01-25 11:20:00,General,Twitter,Community Engagement ,27032,845,Video,0.031259248298313114,Wednesday,11
2023-01-25 11:17:00,General,Twitter,Community Engagement ,4740,247,Photo,0.05210970464135021,Wednesday,11
2023-01-25 11:10:00,DOTA2,Twitter,Community Engagement ,2522,231,Video,0.091593973037272,Wednesday,11
2023-01-25 11:06:00,General,Twitter,Community Engagement ,12341,204,Link,0.01653026497042379,Wednesday,11
2023-01-25 11:06:00,General,Facebook,Community Engagement ,21361,3158,Video,0.14783952062169375,Wednesday,11
2023-01-25 11:01:00,General,Twitter,Community Engagement ,256502,12348,Video,0.0481399755167601,Wednesday,11
2023-01-25 11:00:00,General,Instagram,Community Engagement ,12594,244,Video,0.01937430522471018,Wednesday,11
2023-01-25 11:00:00,General,Facebook,Community Engagement ,17968,1121,Video,0.0623886910062333,Wednesday,11
2023-01-25 10:24:00,ContentCreators,YouTube,Community Engagement ,1839,88,Video,0.0478520935290919,Wednesday,10
2023-01-25 10:03:00,General,Twitter,Community Engagement ,2772,63,Text,0.022727272727272728,Wednesday,10
2023-01-25 09:22:00,General,Instagram,Community Engagement ,7505,0,Photo,0.0,Wednesday,9
2023-01-24 18:33:00,DOTA2,Twitter,N/A ,85,1,Text,0.011764705882352941,Tuesday,18
2023-01-24 18:33:00,DOTA2,Twitter,N/A ,103,0,Text,0.0,Tuesday,18
2023-01-24 16:44:00,DOTA2,Twitter,Community Engagement ,1460,53,Text,0.036301369863013695,Tuesday,16
2023-01-24 16:44:00,DOTA2,Twitter,Community Engagement ,2028,373,Mixed,0.1839250493096647,Tuesday,16
2023-01-24 16:44:00,General,Facebook,Community Engagement ,57267,14080,Photo,0.24586585642691253,Tuesday,16
2023-01-24 16:44:00,General,Facebook,Community Engagement ,28634,7040,Photo,0.24586156317664315,Tuesday,16
2023-01-24 16:44:00,General,Facebook,Community Engagement ,28634,7040,Photo,0.24586156317664315,Tuesday,16
2023-01-24 16:40:00,General,YouTube,Community Engagement ,11733,586,Video,0.04994460069888349,Tuesday,16
2023-01-24 16:30:00,General,TikTok,Community Engagement ,309,24,Video,0.07766990291262135,Tuesday,16
2023-01-24 15:54:00,DOTA2,Twitter,Community Engagement ,3207,354,Photo,0.11038353601496725,Tuesday,15
2023-01-24 15:45:00,General,Facebook,Community Engagement ,40529,5544,Photo,0.136790939820869,Tuesday,15
2023-01-24 15:45:00,DOTA2,Twitter,Community Engagement ,3521,194,Photo,0.05509798352740699,Tuesday,15
2023-01-24 15:37:00,General,Twitter,Community Engagement ,496,16,Photo,0.03225806451612903,Tuesday,15
2023-01-24 15:31:00,General,Twitter,Community Engagement ,2980,64,Text,0.021476510067114093,Tuesday,15
2023-01-24 15:05:00,DOTA2,Twitter,Community Engagement ,1428,76,Text,0.05322128851540616,Tuesday,15
2023-01-24 15:00:00,General,Instagram,Community Engagement ,19879,1109,Carousel,0.05578751446249811,Tuesday,15
2023-01-24 15:00:00,General,Twitter,Community Engagement ,26409,913,Photo,0.03457154757847703,Tuesday,15
2023-01-24 15:00:00,General,TikTok,Community Engagement ,178,11,Video,0.06179775280898876,Tuesday,15
2023-01-24 14:50:00,DOTA2,Twitter,Community Engagement ,4527,371,Photo,0.08195272807598851,Tuesday,14
2023-01-24 14:50:00,General,Facebook,Community Engagement ,42426,9780,Photo,0.23051902135482957,Tuesday,14
2023-01-24 14:46:00,General,Instagram,Community Engagement ,386,3,Video,0.007772020725388601,Tuesday,14
2023-01-24 14:43:00,DOTA2,Twitter,Community Engagement ,2658,207,Photo,0.07787810383747178,Tuesday,14
2023-01-24 14:43:00,General,Facebook,Community Engagement ,48472,12154,Photo,0.2507426968146559,Tuesday,14
2023-01-24 14:25:00,DOTA2,Twitter,Community Engagement ,167,2,Text,0.011976047904191617,Tuesday,14
2023-01-24 14:06:00,DOTA2,Twitter,Community Engagement ,2024,113,Text,0.055830039525691696,Tuesday,14
2023-01-24 14:06:00,General,YouTube,Community Engagement ,993,31,Video,0.03121852970795569,Tuesday,14
2023-01-24 14:02:00,General,Twitter,Community Engagement ,900,36,Text,0.04,Tuesday,14
2023-01-24 14:00:00,General,Twitter,Evil Exhibited ,215328,4320,Photo,0.020062416406598307,Tuesday,14
2023-01-24 13:51:00,General,Facebook,Community Engagement ,49693,13199,Photo,0.26561085062282414,Tuesday,13
2023-01-24 13:50:00,DOTA2,Twitter,Community Engagement ,4710,369,Photo,0.07834394904458598,Tuesday,13
2023-01-24 13:46:00,General,Facebook,Community Engagement ,28735,10943,Video,0.38082477814511917,Tuesday,13
2023-01-24 13:45:00,DOTA2,Twitter,Community Engagement ,4710,820,Video,0.1740976645435244,Tuesday,13
2023-01-24 13:37:00,General,Instagram,Community Engagement ,5015,0,Video,0.0,Tuesday,13
2023-01-24 13:36:00,General,Instagram,Community Engagement ,5460,0,Photo,0.0,Tuesday,13
2023-01-24 13:34:00,General,Instagram,Community Engagement ,5829,0,Photo,0.0,Tuesday,13
2023-01-24 13:31:00,DOTA2,Twitter,Community Engagement ,99,0,Text,0.0,Tuesday,13
2023-01-24 13:30:00,General,TikTok,Community Engagement ,187,13,Video,0.06951871657754011,Tuesday,13
2023-01-24 13:20:00,General,Facebook,Community Engagement ,42461,5584,Photo,0.13150891406231602,Tuesday,13
2023-01-24 13:19:00,DOTA2,Twitter,Community Engagement ,3905,125,Photo,0.03201024327784891,Tuesday,13
2023-01-24 13:05:00,DOTA2,Twitter,Community Engagement ,1668,93,Photo,0.05575539568345324,Tuesday,13
2023-01-24 13:05:00,General,Facebook,Community Engagement ,39161,4822,Photo,0.12313270856208984,Tuesday,13
2023-01-24 12:42:00,DOTA2,Twitter,Community Engagement ,205,11,Text,0.05365853658536585,Tuesday,12
2023-01-24 12:08:00,General,YouTube,Community Engagement ,763,27,Video,0.035386631716906945,Tuesday,12
2023-01-24 12:04:00,General,YouTube,Community Engagement ,1127,25,Video,0.022182786157941437,Tuesday,12
2023-01-24 12:00:00,General,Twitter,Community Engagement ,18112,559,Video,0.03086351590106007,Tuesday,12
2023-01-24 11:48:00,General,YouTube,Community Engagement ,1028,47,Video,0.04571984435797665,Tuesday,11
2023-01-24 11:46:00,General,Instagram,Community Engagement ,13229,199,Video,0.015042709199485978,Tuesday,11
2023-01-24 11:43:00,General,TikTok,Community Engagement ,381,41,Video,0.10761154855643044,Tuesday,11
2023-01-24 11:14:00,General,Twitter,Community Engagement ,2486,69,Text,0.02775543041029767,Tuesday,11
2023-01-24 11:00:00,General,Twitter,Community Engagement ,26253,439,Photo,0.016721898449700987,Tuesday,11
2023-01-24 10:01:00,General,Twitter,Community Engagement ,1232,33,Text,0.026785714285714284,Tuesday,10
2023-01-24 10:00:00,General,Twitter,Evil Exhibited ,449596,8764,Photo,0.019493055988042598,Tuesday,10
2023-01-24 09:33:00,CSGO,Twitter,Community Engagement ,212,8,Text,0.03773584905660377,Tuesday,9
2023-01-24 09:10:00,CSGO,Twitter,Community Engagement ,6662,371,Text,0.05568898228760132,Tuesday,9
2023-01-24 08:54:00,General,Instagram,Community Engagement ,4872,0,Photo,0.0,Tuesday,8
2023-01-24 08:53:00,CSGO,Twitter,Community Engagement ,1652,35,Photo,0.0211864406779661,Tuesday,8
2023-01-24 08:16:00,CSGO,Twitter,Community Engagement ,740,47,Photo,0.06351351351351352,Tuesday,8
2023-01-24 08:09:00,CSGO,Twitter,Community Engagement ,21913,2833,Video,0.12928398667457675,Tuesday,8
2023-01-24 08:00:00,DOTA2,Twitter,Community Engagement ,1139,55,Photo,0.048287971905179985,Tuesday,8
2023-01-24 08:00:00,DOTA2,Twitter,Community Engagement ,5173,371,Photo,0.07171853856562922,Tuesday,8
2023-01-24 08:00:00,General,Facebook,Community Engagement ,8411,1445,Photo,0.17179883485911307,Tuesday,8
2023-01-24 07:56:00,General,Instagram,Community Engagement ,5002,0,Photo,0.0,Tuesday,7
2023-01-24 07:55:00,CSGO,Twitter,Community Engagement ,2705,84,Photo,0.031053604436229204,Tuesday,7
2023-01-24 07:45:00,CSGO,Twitter,Community Engagement ,1456,70,Text,0.04807692307692308,Tuesday,7
2023-01-24 07:44:00,CSGO,Twitter,Community Engagement ,8513,1416,Video,0.16633384235874546,Tuesday,7
